Org Defined ID,Answer_original,Score_original,Score_final,score_difference,filename,text,tree,,z,
160,"SELECT T.song FROM  Track T, Album A WHERE T.album_id = A.album_id AND A.title = ´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__5_3.csv,5,3,,,
160,"SELECT T.song FROM  Track T, Album A WHERE T.album_id = A.album_id AND A.title = ´Nevermind´;",0.8,0.75,-0.05,score_differences_292292__5_4.csv,5,4,,Irrelevant,
160,"SELECT T.song FROM  Track T, Album A WHERE T.album_id = A.album_id AND A.title = ´Nevermind´;",0.8,0.75,-0.05,score_differences_292292__5_5.csv,5,5,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__0_0.csv,0,0,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__0_1.csv,0,1,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__0_2.csv,0,2,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__0_3.csv,0,3,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__0_4.csv,0,4,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__0_5.csv,0,5,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__1_0.csv,1,0,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__1_1.csv,1,1,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__1_2.csv,1,2,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__1_3.csv,1,3,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__1_4.csv,1,4,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__1_5.csv,1,5,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__2_0.csv,2,0,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__2_1.csv,2,1,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__2_2.csv,2,2,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__2_3.csv,2,3,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__2_4.csv,2,4,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__2_5.csv,2,5,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__3_0.csv,3,0,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__3_1.csv,3,1,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__3_2.csv,3,2,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__3_3.csv,3,3,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__3_4.csv,3,4,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__3_5.csv,3,5,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__4_0.csv,4,0,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__4_1.csv,4,1,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__4_2.csv,4,2,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__4_3.csv,4,3,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__4_4.csv,4,4,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__4_5.csv,4,5,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__5_0.csv,5,0,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__5_1.csv,5,1,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__5_2.csv,5,2,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.25,-0.55,score_differences_292292__5_3.csv,5,3,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.75,-0.05,score_differences_292292__5_4.csv,5,4,,,
162,"SELECT song FROM Track,Album WHERE Track.album_id=Album.album_id AND Album.title=´Nevermind´;",0.8,0.75,-0.05,score_differences_292292__5_5.csv,5,5,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__0_0.csv,0,0,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__0_1.csv,0,1,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__0_2.csv,0,2,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__0_3.csv,0,3,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__0_4.csv,0,4,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__0_5.csv,0,5,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__1_0.csv,1,0,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__1_1.csv,1,1,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__1_2.csv,1,2,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__1_3.csv,1,3,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__1_4.csv,1,4,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__1_5.csv,1,5,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__2_0.csv,2,0,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__2_1.csv,2,1,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__2_2.csv,2,2,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__2_3.csv,2,3,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__2_4.csv,2,4,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__2_5.csv,2,5,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__3_0.csv,3,0,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__3_1.csv,3,1,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__3_2.csv,3,2,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__3_3.csv,3,3,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__3_4.csv,3,4,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__3_5.csv,3,5,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__4_0.csv,4,0,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__4_1.csv,4,1,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__4_2.csv,4,2,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__4_3.csv,4,3,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.75,-0.05,score_differences_294294__4_4.csv,4,4,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.75,-0.05,score_differences_294294__4_5.csv,4,5,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__5_0.csv,5,0,,Irrelevant,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__5_1.csv,5,1,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__5_2.csv,5,2,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.25,-0.55,score_differences_294294__5_3.csv,5,3,,,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.75,-0.05,score_differences_294294__5_4.csv,5,4,,Irrelevant,
164,SELECT DISTINCT artist_id  FROM Performs WHERE role=¨guitarist¨;,0.8,0.75,-0.05,score_differences_294294__5_5.csv,5,5,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__0_0.csv,0,0,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__0_1.csv,0,1,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__0_2.csv,0,2,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__0_3.csv,0,3,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__0_4.csv,0,4,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__0_5.csv,0,5,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__1_0.csv,1,0,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__1_1.csv,1,1,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__1_2.csv,1,2,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__1_3.csv,1,3,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__1_4.csv,1,4,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__1_5.csv,1,5,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__2_0.csv,2,0,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__2_1.csv,2,1,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__2_2.csv,2,2,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__2_3.csv,2,3,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__2_4.csv,2,4,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__2_5.csv,2,5,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__3_0.csv,3,0,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__3_1.csv,3,1,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__3_2.csv,3,2,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__3_3.csv,3,3,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__3_4.csv,3,4,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__3_5.csv,3,5,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__4_0.csv,4,0,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__4_1.csv,4,1,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__4_2.csv,4,2,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__4_3.csv,4,3,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.75,-0.05,score_differences_293293__4_4.csv,4,4,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.75,-0.05,score_differences_293293__4_5.csv,4,5,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__5_0.csv,5,0,,Irrelevant,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__5_1.csv,5,1,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__5_2.csv,5,2,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.25,-0.55,score_differences_293293__5_3.csv,5,3,,,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.75,-0.05,score_differences_293293__5_4.csv,5,4,,Irrelevant,
164,SELECT album_id  FROM Release WHERE country=¨Belgium¨;,0.8,0.75,-0.05,score_differences_293293__5_5.csv,5,5,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__0_0.csv,0,0,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__0_1.csv,0,1,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__0_2.csv,0,2,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__0_3.csv,0,3,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__0_4.csv,0,4,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__0_5.csv,0,5,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__1_0.csv,1,0,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__1_1.csv,1,1,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__1_2.csv,1,2,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__1_3.csv,1,3,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__1_4.csv,1,4,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__1_5.csv,1,5,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__2_0.csv,2,0,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__2_1.csv,2,1,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__2_2.csv,2,2,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__2_3.csv,2,3,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__2_4.csv,2,4,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__2_5.csv,2,5,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__3_0.csv,3,0,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__3_1.csv,3,1,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__3_2.csv,3,2,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__3_3.csv,3,3,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__3_4.csv,3,4,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__3_5.csv,3,5,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__4_0.csv,4,0,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__4_1.csv,4,1,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__4_2.csv,4,2,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__4_3.csv,4,3,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__4_4.csv,4,4,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__4_5.csv,4,5,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__5_0.csv,5,0,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__5_1.csv,5,1,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__5_2.csv,5,2,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.25,-0.55,score_differences_292292__5_3.csv,5,3,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.75,-0.05,score_differences_292292__5_4.csv,5,4,,,
164,SELECT song  FROM Track WHERE album_id IN (SELECT album_id FROM Album WHERE title=´Nevermind´);,0.8,0.75,-0.05,score_differences_292292__5_5.csv,5,5,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__0_0.csv,0,0,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__0_1.csv,0,1,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__0_2.csv,0,2,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__0_3.csv,0,3,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__0_4.csv,0,4,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__0_5.csv,0,5,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__1_0.csv,1,0,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__1_1.csv,1,1,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__1_2.csv,1,2,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__1_3.csv,1,3,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__1_4.csv,1,4,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__1_5.csv,1,5,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__2_0.csv,2,0,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__2_1.csv,2,1,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__2_2.csv,2,2,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__2_3.csv,2,3,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__2_4.csv,2,4,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__2_5.csv,2,5,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__3_0.csv,3,0,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__3_1.csv,3,1,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__3_2.csv,3,2,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__3_3.csv,3,3,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__3_4.csv,3,4,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__3_5.csv,3,5,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__4_0.csv,4,0,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__4_1.csv,4,1,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__4_2.csv,4,2,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__4_3.csv,4,3,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__4_4.csv,4,4,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__4_5.csv,4,5,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__5_0.csv,5,0,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__5_1.csv,5,1,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__5_2.csv,5,2,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__5_3.csv,5,3,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.25,0.25,score_differences_293293__5_4.csv,5,4,,,
169,SELECT album_id FROM Album NATURAL JOIN Realease WHERE country=Belgium;,0,0.75,0.75,score_differences_293293__5_5.csv,5,5,,,
