Org Defined ID,Answer_original,Score_original,Score_final,score_difference,filename
70,"SELECT album_id FROM Album A, Release R WHERE A.album_id = R.album_id AND country = ¨Belgium¨;",0.0,0.25,0.25,293/quiz_graded_5_5.csv
71,SELECT name FROM Artist WHERE death_date = NULL;,0.0,0.75,0.75,295/quiz_graded_5_5.csv
71,WITH RECURSIVE Indirectly_managed(current_nr) AS (   SELECT employee_nr FROM Employee WHERE employee_nr = 'U000001'   UNION   SELECT employee_nr FROM Employee WHERE manager_nr = current_nr )  SELECT * FROM Indirectly_managed;,0.0,0.25,0.25,309/quiz_graded_5_5.csv
72,"SELECT DISTINCT  t.song AS instrumental_songs FROM   Track t, Performs p  WHERE   t.track_id = p.track_id AND  p.role <> 'vocals' AND   p.artist_id IS NOT NULL;",0.0,0.5,0.5,291/quiz_graded_5_5.csv
72,"SELECT   t.song AS songs FROM   Track t, Album a WHERE   t.album_id = a.album_id AND  a.title = 'Nevermind'; -- NB ¨´¨ = ¨'¨ in the safe exam environment apparently",0.8,1.0,0.19999999999999996,292/quiz_graded_5_5.csv
73,"SELECT song FROM Track T, Album A WHERE A.album_id = T.album_id AND A.title = ´Nevermind´;",0.8,0.75,-0.050000000000000044,292/quiz_graded_5_5.csv
73,"WITH RECURSIVE Employee_tree(employee_nr) AS (  SELECT E.employee_nr  FROM Employee E  WHERE E.employee_nr = ´U000001´  UNION  SELECT E.employee_nr   FROM Employee_tree E2, Employee E  WHERE E.manager_nr = E2.employee_nr ) SELECT * FROM Employee_tree;",0.8,0.25,-0.55,309/quiz_graded_5_5.csv
73,"SELECT DISTINCT artist_id FROM Performs P, Track T WHERE P.track_id = T.track_id AND P.role = ´guitarist´;",0.8,0.25,-0.55,294/quiz_graded_5_5.csv
73,"SELECT song FROM Track T, Performs P WHERE P.track_id = T.track_id AND P.artist_id IS NOT NULL AND P.role NOT IN (SELECT role FROM Performs P WHERE role = ´vocals´);",0.0,0.25,0.25,291/quiz_graded_5_5.csv
73,SELECT album_id FROM Release WHERE country = ´Belgium´;,0.8,0.75,-0.050000000000000044,293/quiz_graded_5_5.csv
74,"SELECT song FROM Track, Performs WHERE Track.track_id = Performs.track_id AND NOT EXISTS (SELECT * FROM Artist, Performs WHERE Artist.artist_id=Performs.artist_id AND role='vocals');",0.0,0.25,0.25,291/quiz_graded_5_5.csv
74,"SELECT artist_id FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id AND role='guitarist' GROUP BY artist_id;",0.0,0.25,0.25,294/quiz_graded_5_5.csv
75,"WITH RECURSIVE employees (id) AS ( SELECT E.manager_nr AS id FROM Employee E WHERE E.employee_nr = 'U000001' UNION SELECT E.manager_nr AS id FROM employees M, Employee E WHERE M.id = E.id AND NOT M.manager_nr IS NULL ) SELECT *  FROM employees",0.0,0.25,0.25,309/quiz_graded_5_5.csv
75,"SELECT A.title, SUM(T.duration) FROM Track T, Album A WHERE A.album_id = T.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
76,"SELECT song FROM Track, Album WHERE title = ´Nevermind´ AND Track.album_id = Album.album_id;",0.8,0.25,-0.55,292/quiz_graded_5_5.csv
76,SELECT DISTINCT artist_id FROM Performs WHERE role = ´guitarist´;,0.8,0.75,-0.050000000000000044,294/quiz_graded_5_5.csv
76,"SELECT name, COUNT(track_id) FROM Artist, Peforms WHERE Artist.artist_id = Performs.artist_id AND track_id >= 3;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
76,"SELECT title, duration FROM Album, Track WHERE Album.album_id = Track.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
76,SELECT album_id FROM Release WHERE country = ´Belgium´;,0.8,0.75,-0.050000000000000044,293/quiz_graded_5_5.csv
76,"SELECT DISTINCT song FROM Track, Performs WHERE role <> ´vocals´ AND Track.track_id = Performs.track_id;",0.0,0.25,0.25,291/quiz_graded_5_5.csv
77,SELECT song FROM Track T WHERE NOT EXISTS (SELECT role FROM Performs P WHERE T.track_id = P.track_id AND P.role = ´vocals´ AND P.artist_id IS NULL);,0.0,0.25,0.25,291/quiz_graded_5_5.csv
77,"SELECT song FROM Track T, Album A WHERE T.album_id= A.album_id AND A.title = ´Nevermind´;",0.8,0.75,-0.050000000000000044,292/quiz_graded_5_5.csv
77,"SELECT A.title, COUNT (T.duration) FROM Album A, Track T WHERE A.album_id = T.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
77,"SELECT DISTINCT artist_id FROM Artist A, Performs P WHERE A.artist_id=P.artist_id AND P.role = ´guitarist´;",0.0,0.75,0.75,294/quiz_graded_5_5.csv
77,SELECT album_id FROM Release R WHERE R.country= ´Belgium´;,0.8,0.75,-0.050000000000000044,293/quiz_graded_5_5.csv
77,"SELECT A.name, COUNT (*) AS total_tracks FROM Artist A, Performs P WHERE A.artist_id = P.artist_id GROUP BY A.name HAVING COUNT(*)>=3 ORDER BY total_tracks DESC;",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
78,SELECT artist_id FROM Performs WHERE role = ´guitarist´;,0.0,0.25,0.25,294/quiz_graded_5_5.csv
78,SELECT album_id FROM Release WHERE country = ´Belgium´;,0.8,0.75,-0.050000000000000044,293/quiz_graded_5_5.csv
78,"SELECT title, SUM(duration) AS total_duration FROM Album, Track WHERE Album.album_id = Track.album_id AND Track.duration = total_duration;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
78,"WITH RECURSIVE Manages(employee_nr, manager_nr) AS(   SELECT employee_nr, manager_nr   FROM Employee   UNION   SELECT e.manager_nr, m.employee_nr   FROM Employee e, Manages m   WHERE m.employee_nr = e.manager_nr   AND m.employee_nr = ´U000001´   ) SELECT*FROM Manages;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
78,"SELECT song FROM Track, Performs WHERE Track.track_id = Performs.track_id AND NOT Performs.role = ´vocals´ AND Performs.artist_id IS NOT NULL;",0.0,0.25,0.25,291/quiz_graded_5_5.csv
78,"SELECT song FROM Track, Album WHERE Track.album_id = Album.album_id AND Album.title = ´Nevermind´;",0.8,0.75,-0.050000000000000044,292/quiz_graded_5_5.csv
80,SELECT album_id FROM Release WHERE country=´Belgium´;,0.8,0.75,-0.050000000000000044,293/quiz_graded_5_5.csv
80,"SELECT A.name, COUNT(DISTINCT P.track_id) AS nr_of_tracks_played FROM Performs P, Artist A GROUP BY P.artist_id, A.name HAVING COUNT(DISTINCT P.track_id) >= 3 ORDER BY nr_of_tracks_played DESC;",0.0,0.5,0.5,289/quiz_graded_5_5.csv
80,"SELECT A.title, SUM(T.duration) AS total_duration FROM Track T, Album A GROUP BY A.title;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
80,SELECT DISTINCT T.song FROM Track T WHERE NOT EXISTS ( SELECT * FROM Performs P WHERE T.track_id = P.track_id AND P.role = ´vocals´ OR P.role IS NULL );,0.3,0.25,-0.04999999999999999,291/quiz_graded_5_5.csv
80,"SELECT T.song FROM Album A,  Track T WHERE A.album_id = T.album_id AND A.title = ´Nevermind´;",0.8,0.75,-0.050000000000000044,292/quiz_graded_5_5.csv
80,SELECT DISTINCT artist_id FROM Performs WHERE role=´guitarist´;,0.8,0.75,-0.050000000000000044,294/quiz_graded_5_5.csv
81,SELECT artist_id FROM Performs WHERE role = 'guitarist';,0.0,0.5,0.5,294/quiz_graded_5_5.csv
81,"WITH RECURSIVE Managers(employee_nr) AS ( SELECT e.manager_nr AS employee_nr FROM Employee e WHERE e.employee_nr = 'U000001' UNION SELECT e.manager_nr as employee_nr FROM Managers m, Employee e WHERE m.employee_nr = e.employee_nr AND NOT e.manager_nr IS NULL ) SELECT * FROM Managers;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
82,"SELECT Ar.name, COUNT(T.track_id) AS number_of_tracks FROM Track T, Artist Ar, Performs P WHERE T.track_id = P.track_id AND P.artist_id = Ar.artist_id GROUP BY Ar.name HAVING COUNT(T.track_id) >= 3 ORDER BY number_of_tracks DESC;",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
83,"SELECT title, SUM(duration) AS total_duration FROM Album JOIN Track ON Album.album_id = Track.album_id",0.0,0.25,0.25,290/quiz_graded_5_5.csv
83,SELECT album_id FROM Release WHERE country = ´Belgium´ HAVING COUNT(*) >= 1,0.0,0.25,0.25,293/quiz_graded_5_5.csv
83,SELECT song FROM Track  JOIN Album ON Track.album_id = Album.album_id WHERE Album.title = ´Nevermind´,0.8,0.25,-0.55,292/quiz_graded_5_5.csv
83,"SELECT t.song FROM Track t, Performs p WHERE t.track_id = p.track_id AND (p.role = ´vocals´ IS NULL) AND p.artist_id IS NOT NULL HAVING COUNT(*) >= 1",0.0,0.25,0.25,291/quiz_graded_5_5.csv
83,"WITH RECURSIVE Managed(employee_nr, manager_nr) AS( SELECT employee_nr, manager_nr From Employee WHERE employee_nr = ´U000001´ UNION SELECT E.employee_nr, E.manager_nr FROM Managed M, Employee E WHERE M.manager_nr = E.Employee_nr)  SELECT employee_nr FROM Managed",0.0,0.25,0.25,309/quiz_graded_5_5.csv
83,"SELECT DISTINCT name, COUNT(*) AS nr_of_tracks FROM Artist JOIN Performs ON Artist.artist_id = Performs.artist_id  WHERE (Performs.role IS NOT NULL) HAVING COUNT(*) >= 3 ORDER BY nr_of_tracks DESC",0.0,0.25,0.25,289/quiz_graded_5_5.csv
83,"SELECT DISTINCT artist_id FROM Performs, Track WHERE role = 'guitarist' AND Performs.track_id = Track.track_id HAVING COUNT(*) >= 1",0.0,0.25,0.25,294/quiz_graded_5_5.csv
84,"WITH RECURSIVE Managers(manager) AS( SELECT Employee.manager_nr AS manager FROM Employee WHERE Employee.employee_nr= 'U000001' UNION SELECT Employee.manager_nr AS manager FROM Managers, Employee WHERE Managers.manager_nr = Employee.employee_nr AND NOT Managers.manager_nr IS NULL ) SELECT * FROM Managers;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
85,WITH RECURSIVE EmployeesManaged AS ( SELECT employee_nr FROM Employee e1 WHERE manager_nr = 'U000001' UNION ALL SELECT employee_nr FROM Employee e2 WHERE e2.manager_nr = e1.employee_nr OR e1.employee_nr IS NULL) SELECT * FROM EmployeesManaged;,0.0,0.25,0.25,309/quiz_graded_5_5.csv
85,SELECT DISTINCT song FROM Track JOIN Performs ON Track.track_id = Performs.track_id WHERE Performs.role <> 'vocals' AND Performs.role IS NOT NULL;,0.0,0.5,0.5,291/quiz_graded_5_5.csv
85,"SELECT Album.title, SUM(Track.duration) AS TotalDuration FROM Album JOIN Track ON Album.album_id = Track.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
85,"SELECT name, COUNT(Track.track_id) as TracksPlayed FROM Artist JOIN Performs ON Artist.artist_id = Performs.artist_id JOIN Track ON Track.track_id = Performs.track_id WHERE TracksPlayed >= 3 ORDER BY TracksPlayed DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
86,"SELECT title, SUM(duration) FROM Track, Album GROUP BY album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
86,"SELECT name, COUNT(name) FROM Artist A, Performs P  WHERE A.artist_id = P.artist_id  AND COUNT(name) >= 3 GROUP BY name  ORDER BY COUNT(name) DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
87,SELECT Track.song FROM Track JOIN Performs ON Track.track_id = Performs.track_id WHERE Performs.role <> 'vocals' AND Performs.artist_id IS NOT NULL;,0.0,0.5,0.5,291/quiz_graded_5_5.csv
87,WITH RECURSIVE Descandants AS ( SELECT * FROM Employee WHERE employee_nr = 'U000001'  UNION  SELECT * FROM Employee E JOIN Descandants ON E.manager_nr=Descandants.employee_nr )  SELECT employee_nr  FROM Descandants;,0.0,0.25,0.25,309/quiz_graded_5_5.csv
87,"SELECT Album.title, SUM(Track.duration) as total_durtion FROM Track JOIN Album ON Track.album_id=Album.album_id GROUP BY album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
88,"WITH RECURSIVE Chain(employee_nr, manager_nr, name) AS ( SELECT employee_nr, manager_nr, name FROM Employee WHERE emp_nr = 'U000001' UNION SELECT Employee.employee_nr, Employee.manager_nr, Employee.name FROM Chain c, Employee E WHERE C.manager_nr = E.employee_nr) SELECT name FROM Chain WHERE employee_nr = 'U000001';",0.0,0.25,0.25,309/quiz_graded_5_5.csv
88,SELECT artist_id FROM Performs WHERE role = 'guitarist';,0.0,0.5,0.5,294/quiz_graded_5_5.csv
88,"SELECT title, SUM(duration) FROM Album, Track WHERE Album.album_id = Track.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
89,SELECT Performs.artist_id FROM Performs WHERE Performs.role = 'guitarist';,0.0,0.5,0.5,294/quiz_graded_5_5.csv
89,"SELECT Track.song FROM Track, Performs WHERE Performs.track_id = Track.track_id AND NOT EXISTS (SELECT Track.song FROM Track, Performs WHERE Performs.track_id = Track.track_id AND Artist.role = 'vocals' OR Artist.artist_id IS NULL );",0.0,0.25,0.25,291/quiz_graded_5_5.csv
89,"SELECT Artist.name, COUNT(*)  FROM Artist, Performs, Performs AS P2 WHERE Artist.artist_id = Performs.artist_id AND Performs.artist_id <>  P2.artist_id AND P2.track_id = Performs.track_id GROUP BY Artist.name HAVING COUNT(*) >= 3 ORDER BY COUNT(*)  DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
90,"SELECT name, count FROM (   SELECT name, COUNT(track_id) AS count   FROM Artist A, Performs P   WHERE A.artist_id = P.artist_id   GROUP BY name ) WHERE count >= 3 ORDER BY count DESC;",0.5,0.0,-0.5,289/quiz_graded_5_5.csv
90,"SELECT DISTINCT artist_id FROM Artist A, Performs P WHERE role = 'guitarist' AND A.artist_id = P.artist_id;",0.0,0.25,0.25,294/quiz_graded_5_5.csv
90,"WITH RECURSIVE employeeManagers(employee_nr) AS (   SELECT E.employee_nr AS employee_nr   FROM Employee E   WHERE E.manager_nr IS NULL   UNION   SELECT E.employee_nr AS employee_nr   FROM employeeManagers EM, Employee E   WHERE EM.empoyee_nr = E.manager_nr  ) SELECT *  FROM employeeManagers;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
91,SELECT name FROM Artist WHERE death_date IS NOT NULL;,0.0,0.75,0.75,295/quiz_graded_5_5.csv
91,"WITH RECURSIVE managed AS ( SELECT employee_nr FROM Employee WHERE employee_nr = 'U000001' UNION SELECT employee_nr FROM Employee, managed WHERE Employee.manager_nr = managed.employee_nr ) SELECT * FROM managed;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
91,"SELECT song FROM Track, Performs WHERE Track.track_id = Performs.track_id AND NOT EXISTS ( SELECT * FROM Performs WHERE role = 'vocals' AND Performs.track_id = Track.track_id );",0.0,0.5,0.5,291/quiz_graded_5_5.csv
91,"SELECT title, SUM(duration) FROM Album, Track GROUP BY title;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
91,"SELECT DISTINCT name, COUNT(*) FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id GROUP BY name HAVING COUNT(*) >= 3 ORDER BY COUNT(*) desc;",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
92,"WITH RECURSIVE ManagedBy(employee_nr) AS ( SELECT Employee.employee_nr FROM Employee WHERE Employee.employee_nr = 'U000001' UNION SELECT Employee.employee_nr FROM ManagedBy, Employee WHERE ManagedBy.employee_nr = Employee.manager AND NOT Employee.employee_nr IS NULL ) SELECT employee_nr FROM ManagedBy;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
92,"SELECT name, COUNT(song) FROM Artist, Performs, Track WHERE Artist.artist_id = Performs.artist_id AND Performs.track_id = Track.track_id GROUP BY name HAVING COUNT(song) >= 3 ORDER BY COUNT(song) DESC;",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
93,"SELECT DISTINCT Artist.name, COUNT(Performs.track_id) FROM Artist, Performs, Release WHERE Artist.artist_id = Performs.artist_id AND COUNT(Performs.track_id) >= 3 ORDER BY release_date DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
93,"SELECT artist_id FROM Performs, Track WHERE Performs.track_id = Track.track_id AND role = 'guitarist';",0.0,0.5,0.5,294/quiz_graded_5_5.csv
93,"SELECT title, SUM(duration) FROM Album, Track  WHERE Album.album_id = Track.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
93,SELECT name FROM Artist  WHERE NOT death_date IS NULL;,0.0,0.75,0.75,295/quiz_graded_5_5.csv
93,"WITH RECURSIVE AllEmployees(employee_nr, manager_nr) AS ( SELECT employee_nr, manager_nr FROM Employee WHERE manager_nr =  'U000001' UNION SELECT employee_nr FROM AllEmployees, Employee WHERE AllEmployees.employee_nr = Employee.employee_nr ) SELECT employee_nr FROM AllEmployees",0.0,0.25,0.25,309/quiz_graded_5_5.csv
93,"SELECT Track.song FROM Track, Performs WHERE NOT artist_id IS NULL AND Performs.track_id = Track.track_id AND NOT Performs.role = 'vocals';",0.0,0.5,0.5,291/quiz_graded_5_5.csv
94,"SELECT name, COUNT(track_id) FROM Performs, Artist WHERE Performs.artist_id = Artist.artist_id GROUP BY name  HAVING COUNT(track_id) >= 3 ORDER BY COUNT(track_id) DESC;",0.5,0.25,-0.25,289/quiz_graded_5_5.csv
94,"SELECT album_id FROM Album, Release WHERE Album.album_id = Release.album_id AND country = 'Belgium';",0.0,0.25,0.25,293/quiz_graded_5_5.csv
94,SELECT song FROM Track WHERE NOT EXISTS ( SELECT * FROM Perfoms WHERE Track.track_id = Performs.track_id AND role = 'vocals' ),0.0,0.25,0.25,291/quiz_graded_5_5.csv
94,"SELECT title, SUM(duration) FROM Track, Album WHERE Track.album_id = Album.album_id GROUP BY album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
94,"WITH RECURSIVE Manage(id) AS  ( SELECT employee_nr  FROM Employee WHERE  employee_nr = 'U000001' UNION SELECT E.employee_nr FROM Manages M, Employee E WHERE  M.id = E.manager_nr  ) SELECT * FROM Manage;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
95,"SELECT A.name, COUNT(DISTINCT T.track_id) AS distinct_tracks FROM Artist A, Track T, Performs P WHERE P.artist_id=A.artist_id AND P.track_id=T.track_id GROUP BY MAX(distinct_tracks) HAVING COUNT(T.track_id)>=3;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
95,"SELECT DISTINCT T.song FROM Track T WHERE NOT EXISTS( SELECT * FROM Performs P, Artist A WHERE A.artist_id=P.artist_id AND T.track_id=P.track_id AND A.name IS NULL AND P.role='vocals' );",0.0,0.5,0.5,291/quiz_graded_5_5.csv
95,"SELECT A.title, SUM(T.duration) FROM Album A, Track T WHERE T.album_id=A.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
95,"WITH RECURSIVE Managed_employees(employee_nr) AS( SELECT 'U000001' UNION SELECT E.employee_nr FROM Employee E, Managed_employees M WHERE E.employee_nr=M.employee_nr ) SELECT * FROM Managed_employees;",0.0,0.25,0.25,309/quiz_graded_5_5.csv
96,SELECT T.songs FROM Track T WHERE ( NOT EXISTS( SELECT * FROM Performs P WHERE P.track_id = T.track_id AND P.role = 'vocals' OR P.artist_id IS NULL));,0.0,0.25,0.25,291/quiz_graded_5_5.csv
97,SELECT song FROM Track JOIN Performs ON Performs.track_id = Track.track_id WHERE Performs.role ='vocals' IS NULL AND Performs.artist_id IS NULL GROUP BY song ;,0.0,0.25,0.25,291/quiz_graded_5_5.csv
98,SELECT DISTINCT song FROM Track JOIN Album WHERE Track.album_id=Album.album_id AND title = 'Nevermind';,1.0,0.125,-0.875,292/quiz_graded_5_5.csv
98,"SELECT a.name AS artist_name, COUNT(DISTINCT track_id) AS nr_tracks FROM Artist a JOIN Performs p ON a.artist_id=p.artist_id JOIN Tracks t ON p.track_id=t.track_id GROUP BY artist_id HAVING COUNT(DISTINCT t.track_id)>=3 ORDER BY nr_tracks;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
98,"SELECT title, sum(Track.duration) FROM Album JOIN Track WHERE Album.album_id=Track.album_id GROUP BY album_id;",0.0,0.125,0.125,290/quiz_graded_5_5.csv
98,SELECT DISTINCT album_id  FROM Album JOIN Release WHERE Album.album_id=Release.album_id AND country = 'Belgium';,0.0,0.125,0.125,293/quiz_graded_5_5.csv
99,SELECT t.song FROM Track t NATURAL JOIN Performs p WHERE NOT EXISTS (SELECT * FROM Performs p1 WHERE t.album_id = p1.album_id AND p1.role = 'vocals') HAVING COUNT(p.artist_id) >= 1;,0.0,0.25,0.25,291/quiz_graded_5_5.csv
99,"SELECT a.name, COUNT(DISTINCT p.track_id) FROM Album a NATURAL JOIN Performs p GROUP BY a.name HAVING COUNT(DISTINCT p.track_id) >= 3 ORDER BY COUNT(DISTINCT p.track_id) DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
100,"SELECT DISTINCT song  FROM Track, Performs WHERE Track.track_id = Performs.track_id AND role NOT IN ( SELECT role FROM Performs WHERE role = vocals)  AND song IS NOT NULL",0.0,0.25,0.25,291/quiz_graded_5_5.csv
100,"SELECT song FROM Track, Album,  WHERE Track.album_id = Album.album_id AND Album.title = Nevermind",0.0,0.625,0.625,292/quiz_graded_5_5.csv
100,"SELECT COUNT MAX(duration), title FROM Album, Track  WHERE Track.album_id = Album.album_id",0.0,0.125,0.125,290/quiz_graded_5_5.csv
100,"SELECT DISTINCT COUNT (track_id), name FROM Track, Artist  WHERE COUNT (*) >= 3 GROUP BY MAX(COUNT)",0.0,0.25,0.25,289/quiz_graded_5_5.csv
100,SELECT DISTINCT album_id  FROM Release WHERE country = Belgium,0.0,0.75,0.75,293/quiz_graded_5_5.csv
100,SELECT name FROM Artist WHERE death_date IS NOT NULL,0.0,0.75,0.75,295/quiz_graded_5_5.csv
100,SELECT name  FROM Employee WHERE manager_nr = U000001  AND manager_nr IS NULL,0.0,0.25,0.25,309/quiz_graded_5_5.csv
100,"SELECT DISTINCT artist_id  FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id AND role = guitarist",0.0,0.25,0.25,294/quiz_graded_5_5.csv
101,"SELECT * FROM Track T, Performs P WHERE T.track_id = P.track_id AND P.role <> 'vocals';",0.0,0.5,0.5,291/quiz_graded_5_5.csv
101,"SELECT A.name, COUNT(P.track_id) AS count FROM Album A, Performs P WHERE A.artist_id = P.artist_id ORDER BY count DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
101,"SELECT A.title, SUM(T.duration) FROM Album A, Track T WHERE A.album_id = T.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
103,"SELECT Album.title, SUM(Track.duration) FROM Track, Album WHERE Track.album_id = Album.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
103,"SELECT Track.song FROM Track, Perform, Artist WHERE NOT EXISTS(SELECT * FROM Performs, Artist WHERE Track.track_id = Performs.track_id AND Artist.artist_id = Performs.artist_id AND Performs.role = 'vocals' OR Artist IS NOT NULL);",0.0,0.25,0.25,291/quiz_graded_5_5.csv
103,"SELECT Artist.artist_id FROM Artist, Performs, Track WHERE Performs.artist_id = Artist.artist_id AND Performs.track_id = Track.track_id AND Performs.role = 'guitarist';",0.0,0.5,0.5,294/quiz_graded_5_5.csv
103,"SELECT DISTINCT Artist.name, COUNT(Track.track_id) AS distinct_tracks FROM Artist, Performs, Track WHERE Track.track_id = Performs.track_id AND Performs.artist_id = Artist.artist_id GROUP BY Artist.name ORDER BY distinct_track DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
104,"SELECT Artist.name, COUNT(DISTINCT Performs.track_id) FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id AND 3 >= (SELECT COUNT(DISTINCT Performs.track_id) FROM Artist, Performs WHERE Artist.artist_id = Performs.artist_id);",0.0,0.25,0.25,289/quiz_graded_5_5.csv
104,"SELECT Album.title, SUM(Track.duration) FROM Album, Track WHERE Track.album_id = Album.album_id GROUP BY Track.album_id;",1.0,0.25,-0.75,290/quiz_graded_5_5.csv
104,"WITH RECURSION manager(id) AS ( SELECT Employee.manager_nr as id FROM Employee WHERE Employee.employee_nr = 'U000001' UNION SELECT e.manager_nr as id FROM manager m, Employee e WHERE m.id = e.id AND NOT e.id IS NULL ); SELECT * FROM manager;",0.0,0.125,0.125,309/quiz_graded_5_5.csv
105,"SELECT name, COUNT(*) FROM Performs, Artist WHERE Performs.artist_id = Artist.artist_id GROUP BY artist_id HAVING COUNT(*) > 2 ORDER BY total DESC",0.0,0.25,0.25,289/quiz_graded_5_5.csv
105,"SELECT title, SUM(duration) FROM Album, Track WHERE Track.album_id = Album.album_id GROUP BY album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
106,SELECT e1.employee_nr FROM Employee e1 WHERE 'U000001' IN (SELECT e1.manager_nr FROM Employee e2 WHERE e1.employee_nr = e2.manager_nr);,0.0,0.25,0.25,309/quiz_graded_5_5.csv
106,"SELECT a.name, COUNT(DISTINCT t.track_id) FROM Artist a, Track t, Performs p WHERE p.artist_id = a.artist_id AND p.track_id = t.track_id GROUP BY a.name, COUNT(DISTINCT t.track_id) HAVING COUNT(DISTINCT t.track_id) >= 3 ORDER BY COUNT(DISTINCT t.track_id) DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
106,"SELECT a.title, SUM(t.duration) FROM Album a, Track t WHERE a.album_id = t.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
107,"SELECT T.song FROM Track T, Album A WHERE T.album_id = A.album_id AND A.title = ´Nevermind´ ;",0.8,0.75,-0.050000000000000044,292/quiz_graded_5_5.csv
107,"SELECT A.title, SUM (T.duration) FROM Album A, Track T WHERE Track.album_id = A.album_id GROUP BY (A.title);",0.0,0.25,0.25,290/quiz_graded_5_5.csv
107,"SELECT  DISTINCT T.song FROM Track T, Performs P, Artist A WHERE T.track_id = P.track_id AND A.artist_id = P.artist_id AND P. role <> ´vocals´ ;",0.0,0.25,0.25,291/quiz_graded_5_5.csv
107,"SELECT A.album_id FROM Album A, Release R WHERE A.album_id = R.album_id AND R.country = ´Belgium´ ;",0.8,0.75,-0.050000000000000044,293/quiz_graded_5_5.csv
107,"SELECT DISTINCT A.artist_id FROM Artist A, Performs P WHERE A.artist_id = P.artist_id AND P.role = ´guitarist´ ;",0.8,0.75,-0.050000000000000044,294/quiz_graded_5_5.csv
108,Select name  From Artist  WHERE death_date = NULL ;,0.0,0.75,0.75,295/quiz_graded_5_5.csv
108,"SELECT A.name, COUNT(P.track_id) AS tracks FROM Artitst AS A, Perfroms AS P WHERE A.artist_id = P.artist_id And tracks >= 3 ORDER BY tracks DESC;",0.0,0.25,0.25,289/quiz_graded_5_5.csv
108,"SELECT DISTINCT T.song FROM Track AS T, Performs AS P WHERE T.track_id = P.track_id AND T.role <> 'songs'  ANd T.role IS NOT NULL;",0.0,0.25,0.25,291/quiz_graded_5_5.csv
108,"SELECT A.artist_id  FROM Artist AS A, Performs AS P  WHERE A.artist_id = P.artist_id AND P.role = 'guitarist' ;",0.0,0.5,0.5,294/quiz_graded_5_5.csv
108,"SELECT A.title, SUM(T.duration) FROM Track AS T, Album AS A WHERE A.album_id = T.album_id;",0.0,0.25,0.25,290/quiz_graded_5_5.csv
109,SELECT * FROM Artist WHERE death_date NOT NULL;,0.0,0.625,0.625,295/quiz_graded_5_5.csv
110,"SELECT name, count(DISTINCT track_id) FROM Track, Performs, Artist WHERE Performs.artist_id=Artist.artist_id AND Track.track_id=Performs.track_id HAVING count(DISTINCT track_id)>=3 ORDER BY count(DISTINCT track_id);",0.0,0.25,0.25,289/quiz_graded_5_5.csv
110,"SELECT t.* FROM Track t, Album a WHERE a.title='Nevermind' AND t.album_id=a.album_id;",0.0,0.5,0.5,292/quiz_graded_5_5.csv
